request_id,sub_trip_id,is_parent_request,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
52,6.0,False,BasicMultimodalRequest,1,3840,4475.915506926165,2966,2980,,,,,183.90759926902774,1524.5518896897763,,,,,,,,,RQ_MODAL_STATE.FIRSTLASTMILE
52,7.0,False,BasicMultimodalRequest,1,3840,5008.0,2980,2979,,,,,154.62787174228737,808.3882022793446,,,,,,,,,RQ_MODAL_STATE.FIRSTLASTMILE
53,8.0,False,BasicMultimodalRequest,1,3840,3840.0,2980,2990,,,,,293.09504204314567,2515.5820309769733,-2:t_wait:32;t_drive:1230;fare:0;pt_source_station:s15;pt_target_station:s5;t_source_transfer:0;t_source_walk:28;t_target_walk:13;pt_journey_transfers:2,,,,,,,,RQ_MODAL_STATE.LASTMILE
53,3.0,False,BasicMultimodalRequest,1,3840,3840.0,2980,2966,,,28,60,280.00167958811517,1989.2821103102237,-2:t_wait:32;t_drive:180;fare:0;pt_source_station:s15;pt_target_station:s1;t_source_transfer:0;t_source_walk:28;t_target_walk:60;pt_journey_transfers:0,,,-2.0,-1.0,3868.0,4080.0,,RQ_MODAL_STATE.LASTMILE
54,,True,BasicMultimodalRequest,1,4260,4260.0,2980,2992,,,,,259.45692662928354,2689.8860051117585,"-2:t_wait:212;t_drive:510;fare:0;pt_source_station:s15;pt_target_station:s3;t_source_transfer:0;t_source_walk:28;t_target_walk:58;pt_journey_transfers:2|((-2, 3), (0, 4)):t_wait:480;t_drive:161.62933504116882;fare:128;t_source_walk:28;t_pt_wait:212;t_pt_trip:180;t_target_walk:60;pt_journey_transfers:0;pt_source_station:s15;pt_target_station:s1",,"((-2, 3), (0, 4))",,,,,128.0,RQ_MODAL_STATE.LASTMILE
54,8.0,False,BasicMultimodalRequest,1,4260,4260.0,2980,2992,,,,,259.45692662928354,2689.8860051117585,-2:t_wait:212;t_drive:510;fare:0;pt_source_station:s15;pt_target_station:s3;t_source_transfer:0;t_source_walk:28;t_target_walk:58;pt_journey_transfers:2,,,,,,,,RQ_MODAL_STATE.LASTMILE
54,3.0,False,BasicMultimodalRequest,1,4260,4260.0,2980,2966,,,28,60,280.00167958811517,1989.2821103102237,-2:t_wait:212;t_drive:180;fare:0;pt_source_station:s15;pt_target_station:s1;t_source_transfer:0;t_source_walk:28;t_target_walk:60;pt_journey_transfers:0,,,-2.0,-1.0,4288.0,4680.0,,RQ_MODAL_STATE.LASTMILE
56,,True,BasicMultimodalRequest,1,4320,4320.0,2979,2969,,,,,176.0873806128524,2297.2581998185115,"-2:t_wait:562;t_drive:810;fare:0;pt_source_station:s14;pt_target_station:s4;t_source_transfer:0;t_source_walk:38;t_target_walk:27;pt_journey_transfers:0|((0, 5), (-2, 6), (0, 7)):t_wait:1124.7832545994306;t_drive:296.7054918818794;fare:220;t_source_walk:28;t_pt_wait:237;t_pt_trip:180;t_target_walk:60;pt_journey_transfers:0;pt_source_station:s15;pt_target_station:s1;t_wait_0:104.78325459943062;t_drive_0:132.71951682914096;t_wait_1:1020;t_drive_1:163.98597505273847",,"((0, 5), (-2, 6), (0, 7))",,,,,220.0,RQ_MODAL_STATE.FIRSTLASTMILE
56,8.0,False,BasicMultimodalRequest,1,4320,4320.0,2979,2969,,,,,176.0873806128524,2297.2581998185115,-2:t_wait:562;t_drive:810;fare:0;pt_source_station:s14;pt_target_station:s4;t_source_transfer:0;t_source_walk:38;t_target_walk:27;pt_journey_transfers:0,,,,,,,,RQ_MODAL_STATE.FIRSTLASTMILE
56,6.0,False,BasicMultimodalRequest,1,4320,4835.807323560798,2980,2966,,,28,60,280.00167958811517,1989.2821103102237,-2:t_wait:237;t_drive:180;fare:0;pt_source_station:s15;pt_target_station:s1;t_source_transfer:0;t_source_walk:28;t_target_walk:60;pt_journey_transfers:0,,,-2.0,-1.0,4863.0,5280.0,,RQ_MODAL_STATE.FIRSTLASTMILE
57,,True,BasicMultimodalRequest,1,4380,4380.0,2983,2967,,,,,285.99281495419996,2891.4113999806978,"-2:t_wait:672;t_drive:810;fare:0;pt_source_station:s12;pt_target_station:s2;t_source_transfer:0;t_source_walk:18;t_target_walk:27;pt_journey_transfers:0|((0, 5), (-2, 6), (0, 7)):t_wait:1049.8605819181103;t_drive:396.3868267946564;fare:265;t_source_walk:28;t_pt_wait:36;t_pt_trip:180;t_target_walk:60;pt_journey_transfers:0;pt_source_station:s15;pt_target_station:s1;t_wait_0:89.86058191811026;t_drive_0:263.2966466533171;t_wait_1:960;t_drive_1:133.09018014133926",,"((0, 5), (-2, 6), (0, 7))",,,,,265.0,RQ_MODAL_STATE.FIRSTLASTMILE
57,8.0,False,BasicMultimodalRequest,1,4380,4380.0,2983,2967,,,,,285.99281495419996,2891.4113999806978,-2:t_wait:672;t_drive:810;fare:0;pt_source_station:s12;pt_target_station:s2;t_source_transfer:0;t_source_walk:18;t_target_walk:27;pt_journey_transfers:0,,,,,,,,RQ_MODAL_STATE.FIRSTLASTMILE
57,6.0,False,BasicMultimodalRequest,1,4380,5036.615305314644,2980,2966,,,28,60,280.00167958811517,1989.2821103102237,-2:t_wait:36;t_drive:180;fare:0;pt_source_station:s15;pt_target_station:s1;t_source_transfer:0;t_source_walk:28;t_target_walk:60;pt_journey_transfers:0,,,-2.0,-1.0,5064.0,5280.0,,RQ_MODAL_STATE.FIRSTLASTMILE
59,,True,BasicMultimodalRequest,1,4440,4440.0,2966,2981,,,,,208.07901915054015,2134.1665645579005,"-2:t_wait:0;t_drive:420;fare:0;pt_source_station:s1;pt_target_station:s14;t_source_transfer:0;t_source_walk:60;t_target_walk:23;pt_journey_transfers:2|((-2, 3), (0, 4)):t_wait:293.15722857142464;t_drive:148.44863131008424;fare:100;t_source_walk:60;t_pt_wait:0;t_pt_trip:180;t_target_walk:28;pt_journey_transfers:0;pt_source_station:s1;pt_target_station:s15",,"((-2, 3), (0, 4))",,,,,100.0,RQ_MODAL_STATE.LASTMILE
59,8.0,False,BasicMultimodalRequest,1,4440,4440.0,2966,2981,,,,,208.07901915054015,2134.1665645579005,-2:t_wait:0;t_drive:420;fare:0;pt_source_station:s1;pt_target_station:s14;t_source_transfer:0;t_source_walk:60;t_target_walk:23;pt_journey_transfers:2,,,,,,,,RQ_MODAL_STATE.LASTMILE
59,3.0,False,BasicMultimodalRequest,1,4440,4440.0,2966,2980,,,60,28,183.90759926902774,1524.5518896897763,-2:t_wait:0;t_drive:180;fare:0;pt_source_station:s1;pt_target_station:s15;t_source_transfer:0;t_source_walk:60;t_target_walk:28;pt_journey_transfers:0,,,-2.0,-1.0,4500.0,4680.0,,RQ_MODAL_STATE.LASTMILE
60,,True,BasicMultimodalRequest,1,4560,4560.0,2980,2969,,,,,223.95152321228267,2196.7554020978578,"-2:t_wait:212;t_drive:930;fare:0;pt_source_station:s15;pt_target_station:s4;t_source_transfer:0;t_source_walk:28;t_target_walk:27;pt_journey_transfers:0|((-2, 3), (0, 4)):t_wait:480;t_drive:163.98597505273847;fare:120;t_source_walk:28;t_pt_wait:212;t_pt_trip:180;t_target_walk:60;pt_journey_transfers:0;pt_source_station:s15;pt_target_station:s1",,"((-2, 3), (0, 4))",,,,,120.0,RQ_MODAL_STATE.LASTMILE
60,8.0,False,BasicMultimodalRequest,1,4560,4560.0,2980,2969,,,,,223.95152321228267,2196.7554020978578,-2:t_wait:212;t_drive:930;fare:0;pt_source_station:s15;pt_target_station:s4;t_source_transfer:0;t_source_walk:28;t_target_walk:27;pt_journey_transfers:0,,,,,,,,RQ_MODAL_STATE.LASTMILE
60,3.0,False,BasicMultimodalRequest,1,4560,4560.0,2980,2966,,,28,60,280.00167958811517,1989.2821103102237,-2:t_wait:212;t_drive:180;fare:0;pt_source_station:s15;pt_target_station:s1;t_source_transfer:0;t_source_walk:28;t_target_walk:60;pt_journey_transfers:0,,,-2.0,-1.0,4588.0,4980.0,,RQ_MODAL_STATE.LASTMILE
61,,True,BasicMultimodalRequest,1,4620,4620.0,2979,2968,,,,,211.90992308787807,2794.793511971646,"-2:t_wait:262;t_drive:900;fare:0;pt_source_station:s14;pt_target_station:s3;t_source_transfer:0;t_source_walk:38;t_target_walk:49;pt_journey_transfers:0|((0, 5), (-2, 6), (0, 7)):t_wait:1030.4377117422782;t_drive:292.10372692833425;fare:225;t_source_walk:28;t_pt_wait:237;t_pt_trip:180;t_target_walk:60;pt_journey_transfers:0;pt_source_station:s15;pt_target_station:s1;t_wait_0:10.437711742278225;t_drive_0:132.71951682914096;t_wait_1:1020;t_drive_1:159.3842100991933",,"((0, 5), (-2, 6), (0, 7))",,,,,225.0,RQ_MODAL_STATE.FIRSTLASTMILE
62,,True,BasicMultimodalRequest,1,4620,4620.0,2991,2980,,,,,167.65274619496947,1725.3920698282632,"-2:t_wait:412;t_drive:930;fare:0;pt_source_station:s4;pt_target_station:s15;t_source_transfer:0;t_source_walk:38;t_target_walk:28;pt_journey_transfers:0|((0, 1), (-2, 2)):t_wait:77.33072164548685;t_drive:224.28708406879923;fare:191;t_source_walk:60;t_pt_wait:89;t_pt_trip:180;t_target_walk:28;pt_journey_transfers:0;pt_source_station:s1;pt_target_station:s15",,"((0, 1), (-2, 2))",,,,,191.0,RQ_MODAL_STATE.FIRSTMILE
61,8.0,False,BasicMultimodalRequest,1,4620,4620.0,2979,2968,,,,,211.90992308787807,2794.793511971646,-2:t_wait:262;t_drive:900;fare:0;pt_source_station:s14;pt_target_station:s3;t_source_transfer:0;t_source_walk:38;t_target_walk:49;pt_journey_transfers:0,,,,,,,,RQ_MODAL_STATE.FIRSTLASTMILE
61,6.0,False,BasicMultimodalRequest,1,4620,5135.807323560798,2980,2966,,,28,60,280.00167958811517,1989.2821103102237,-2:t_wait:237;t_drive:180;fare:0;pt_source_station:s15;pt_target_station:s1;t_source_transfer:0;t_source_walk:28;t_target_walk:60;pt_journey_transfers:0,,,-2.0,-1.0,5163.0,5580.0,,RQ_MODAL_STATE.FIRSTLASTMILE
62,8.0,False,BasicMultimodalRequest,1,4620,4620.0,2991,2980,,,,,167.65274619496947,1725.3920698282632,-2:t_wait:412;t_drive:930;fare:0;pt_source_station:s4;pt_target_station:s15;t_source_transfer:0;t_source_walk:38;t_target_walk:28;pt_journey_transfers:0,,,,,,,,RQ_MODAL_STATE.FIRSTMILE
62,2.0,False,BasicMultimodalRequest,1,4620,4951.617805714286,2966,2980,,,60,28,183.90759926902774,1524.5518896897763,-2:t_wait:89;t_drive:180;fare:0;pt_source_station:s1;pt_target_station:s15;t_source_transfer:0;t_source_walk:60;t_target_walk:28;pt_journey_transfers:0,,,-2.0,-1.0,5011.0,5280.0,,RQ_MODAL_STATE.FIRSTMILE
64,,True,BasicMultimodalRequest,1,4860,4860.0,2978,2992,,,,,249.01824516008227,3102.2676455843216,"-2:t_wait:121;t_drive:810;fare:0;pt_source_station:s13;pt_target_station:s3;t_source_transfer:0;t_source_walk:29;t_target_walk:58;pt_journey_transfers:0|((0, 5), (-2, 6), (0, 7)):t_wait:1240.6952540406219;t_drive:331.7743130005392;fare:240;t_source_walk:28;t_pt_wait:244;t_pt_trip:180;t_target_walk:60;pt_journey_transfers:0;pt_source_station:s15;pt_target_station:s1;t_wait_0:160.69525404062188;t_drive_0:170.1449779593704;t_wait_1:1080;t_drive_1:161.62933504116882",,"((0, 5), (-2, 6), (0, 7))",,,,,240.0,RQ_MODAL_STATE.FIRSTLASTMILE
64,8.0,False,BasicMultimodalRequest,1,4860,4860.0,2978,2992,,,,,249.01824516008227,3102.2676455843216,-2:t_wait:121;t_drive:810;fare:0;pt_source_station:s13;pt_target_station:s3;t_source_transfer:0;t_source_walk:29;t_target_walk:58;pt_journey_transfers:0,,,,,,,,RQ_MODAL_STATE.FIRSTLASTMILE
64,6.0,False,BasicMultimodalRequest,1,4860,5428.202969143118,2980,2966,,,28,60,280.00167958811517,1989.2821103102237,-2:t_wait:244;t_drive:180;fare:0;pt_source_station:s15;pt_target_station:s1;t_source_transfer:0;t_source_walk:28;t_target_walk:60;pt_journey_transfers:0,,,-2.0,-1.0,5456.0,5880.0,,RQ_MODAL_STATE.FIRSTLASTMILE
65,,True,BasicMultimodalRequest,1,4920,4920.0,2980,2972,,,,,344.7104419812344,2999.8842262698045,"-2:t_wait:152;t_drive:1350;fare:0;pt_source_station:s15;pt_target_station:s7;t_source_transfer:0;t_source_walk:28;t_target_walk:3;pt_journey_transfers:2|((-2, 3), (0, 4)):t_wait:420;t_drive:292.2495463931191;fare:250;t_source_walk:28;t_pt_wait:152;t_pt_trip:180;t_target_walk:60;pt_journey_transfers:0;pt_source_station:s15;pt_target_station:s1",,"((-2, 3), (0, 4))",,,,,250.0,RQ_MODAL_STATE.LASTMILE
66,,True,BasicMultimodalRequest,1,4920,4920.0,2979,2966,,,,,232.1375369886849,2089.7849080308797,"-2:t_wait:922;t_drive:600;fare:0;pt_source_station:s14;pt_target_station:s1;t_source_transfer:0;t_source_walk:38;t_target_walk:60;pt_journey_transfers:2|((0, 1), (-2, 2)):t_wait:168.12071517085133;t_drive:132.71951682914096;fare:100;t_source_walk:28;t_pt_wait:122;t_pt_trip:180;t_target_walk:60;pt_journey_transfers:0;pt_source_station:s15;pt_target_station:s1",,"((0, 1), (-2, 2))",,,,,100.0,RQ_MODAL_STATE.FIRSTMILE
65,8.0,False,BasicMultimodalRequest,1,4920,4920.0,2980,2972,,,,,344.7104419812344,2999.8842262698045,-2:t_wait:152;t_drive:1350;fare:0;pt_source_station:s15;pt_target_station:s7;t_source_transfer:0;t_source_walk:28;t_target_walk:3;pt_journey_transfers:2,,,,,,,,RQ_MODAL_STATE.LASTMILE
65,3.0,False,BasicMultimodalRequest,1,4920,4920.0,2980,2966,,,28,60,280.00167958811517,1989.2821103102237,-2:t_wait:152;t_drive:180;fare:0;pt_source_station:s15;pt_target_station:s1;t_source_transfer:0;t_source_walk:28;t_target_walk:60;pt_journey_transfers:0,,,-2.0,-1.0,4948.0,5280.0,,RQ_MODAL_STATE.LASTMILE
66,8.0,False,BasicMultimodalRequest,1,4920,4920.0,2979,2966,,,,,232.1375369886849,2089.7849080308797,-2:t_wait:922;t_drive:600;fare:0;pt_source_station:s14;pt_target_station:s1;t_source_transfer:0;t_source_walk:38;t_target_walk:60;pt_journey_transfers:2,,,,,,,,RQ_MODAL_STATE.FIRSTMILE
66,2.0,False,BasicMultimodalRequest,1,4920,5250.840231999992,2980,2966,,,28,60,280.00167958811517,1989.2821103102237,-2:t_wait:122;t_drive:180;fare:0;pt_source_station:s15;pt_target_station:s1;t_source_transfer:0;t_source_walk:28;t_target_walk:60;pt_journey_transfers:0,,,-2.0,-1.0,5278.0,5580.0,,RQ_MODAL_STATE.FIRSTMILE
67,,True,BasicMultimodalRequest,1,4980,4980.0,2987,2966,,,,,333.9310024535938,3186.790237070162,-2:t_wait:378;t_drive:630;fare:0;pt_source_station:s8;pt_target_station:s1;t_source_transfer:0;t_source_walk:12;t_target_walk:60;pt_journey_transfers:0,,-2,,,,,0.0,RQ_MODAL_STATE.FIRSTMILE
68,,True,BasicMultimodalRequest,1,4980,4980.0,2980,2992,,,,,259.45692662928354,2689.8860051117585,"-2:t_wait:92;t_drive:1110;fare:0;pt_source_station:s15;pt_target_station:s3;t_source_transfer:0;t_source_walk:28;t_target_walk:58;pt_journey_transfers:2|((-2, 3), (0, 4)):t_wait:360;t_drive:161.62933504116882;fare:128;t_source_walk:28;t_pt_wait:92;t_pt_trip:180;t_target_walk:60;pt_journey_transfers:0;pt_source_station:s15;pt_target_station:s1",,"((-2, 3), (0, 4))",,,,,128.0,RQ_MODAL_STATE.LASTMILE
67,8.0,False,BasicMultimodalRequest,1,4980,4980.0,2987,2966,,,12,60,333.9310024535938,3186.790237070162,-2:t_wait:378;t_drive:630;fare:0;pt_source_station:s8;pt_target_station:s1;t_source_transfer:0;t_source_walk:12;t_target_walk:60;pt_journey_transfers:0,,,-2.0,-1.0,4992.0,6000.0,,RQ_MODAL_STATE.FIRSTMILE
67,1.0,False,BasicMultimodalRequest,1,4980,4980.0,2987,2980,,,,,264.65695829405,2517.4481267599376,,,,,,,,,RQ_MODAL_STATE.FIRSTMILE
68,8.0,False,BasicMultimodalRequest,1,4980,4980.0,2980,2992,,,,,259.45692662928354,2689.8860051117585,-2:t_wait:92;t_drive:1110;fare:0;pt_source_station:s15;pt_target_station:s3;t_source_transfer:0;t_source_walk:28;t_target_walk:58;pt_journey_transfers:2,,,,,,,,RQ_MODAL_STATE.LASTMILE
68,3.0,False,BasicMultimodalRequest,1,4980,4980.0,2980,2966,,,28,60,280.00167958811517,1989.2821103102237,-2:t_wait:92;t_drive:180;fare:0;pt_source_station:s15;pt_target_station:s1;t_source_transfer:0;t_source_walk:28;t_target_walk:60;pt_journey_transfers:0,,,-2.0,-1.0,5008.0,5280.0,,RQ_MODAL_STATE.LASTMILE
69,,True,BasicMultimodalRequest,1,5100,5100.0,2968,2980,,,,,169.91334574126316,1986.8272857490092,"-2:t_wait:671;t_drive:660;fare:0;pt_source_station:s3;pt_target_station:s15;t_source_transfer:0;t_source_walk:49;t_target_walk:28;pt_journey_transfers:2|((0, 1), (-2, 2)):t_wait:26.294029957854036;t_drive:227.20043561509283;fare:195;t_source_walk:60;t_pt_wait:257;t_pt_trip:180;t_target_walk:28;pt_journey_transfers:0;pt_source_station:s1;pt_target_station:s15",,"((0, 1), (-2, 2))",,,,,195.0,RQ_MODAL_STATE.FIRSTMILE
69,8.0,False,BasicMultimodalRequest,1,5100,5100.0,2968,2980,,,,,169.91334574126316,1986.8272857490092,-2:t_wait:671;t_drive:660;fare:0;pt_source_station:s3;pt_target_station:s15;t_source_transfer:0;t_source_walk:49;t_target_walk:28;pt_journey_transfers:2,,,,,,,,RQ_MODAL_STATE.FIRSTMILE
69,2.0,False,BasicMultimodalRequest,1,5100,5383.494465572947,2966,2980,,,60,28,183.90759926902774,1524.5518896897763,-2:t_wait:257;t_drive:180;fare:0;pt_source_station:s1;pt_target_station:s15;t_source_transfer:0;t_source_walk:60;t_target_walk:28;pt_journey_transfers:0,,,-2.0,-1.0,5443.0,5880.0,,RQ_MODAL_STATE.FIRSTMILE
70,,True,BasicMultimodalRequest,1,5160,5160.0,2993,2977,,,,,285.61208787878934,2854.314843333807,"-2:t_wait:933;t_drive:810;fare:0;pt_source_station:s2;pt_target_station:s12;t_source_transfer:0;t_source_walk:27;t_target_walk:17;pt_journey_transfers:0|((0, 5), (-2, 6), (0, 7)):t_wait:1103.9602864528742;t_drive:448.5694600383331;fare:274;t_source_walk:60;t_pt_wait:216;t_pt_trip:180;t_target_walk:28;pt_journey_transfers:0;pt_source_station:s1;pt_target_station:s15;t_wait_0:55.96028645287424;t_drive_0:167.53417912007262;t_wait_1:1048;t_drive_1:281.03528091826047",,"((0, 5), (-2, 6), (0, 7))",,,,,274.0,RQ_MODAL_STATE.FIRSTLASTMILE
70,8.0,False,BasicMultimodalRequest,1,5160,5160.0,2993,2977,,,,,285.61208787878934,2854.314843333807,-2:t_wait:933;t_drive:810;fare:0;pt_source_station:s2;pt_target_station:s12;t_source_transfer:0;t_source_walk:27;t_target_walk:17;pt_journey_transfers:0,,,,,,,,RQ_MODAL_STATE.FIRSTLASTMILE
70,6.0,False,BasicMultimodalRequest,1,5160,5724.547850768102,2966,2980,,,60,28,183.90759926902774,1524.5518896897763,-2:t_wait:216;t_drive:180;fare:0;pt_source_station:s1;pt_target_station:s15;t_source_transfer:0;t_source_walk:60;t_target_walk:28;pt_journey_transfers:0,,,-2.0,-1.0,5784.0,6180.0,,RQ_MODAL_STATE.FIRSTLASTMILE
71,,True,BasicMultimodalRequest,1,5220,5220.0,2985,2967,,,,,251.88232020006052,2621.804225000841,"-2:t_wait:1130;t_drive:690;fare:0;pt_source_station:s10;pt_target_station:s2;t_source_transfer:0;t_source_walk:40;t_target_walk:27;pt_journey_transfers:0|((0, 5), (-2, 6), (0, 7)):t_wait:1250.452383369854;t_drive:362.2719400405167;fare:260;t_source_walk:28;t_pt_wait:102;t_pt_trip:180;t_target_walk:60;pt_journey_transfers:0;pt_source_station:s15;pt_target_station:s1;t_wait_0:230.45238336985403;t_drive_0:229.18175989917745;t_wait_1:1020;t_drive_1:133.09018014133926",,"((0, 5), (-2, 6), (0, 7))",,,,,260.0,RQ_MODAL_STATE.FIRSTLASTMILE
71,8.0,False,BasicMultimodalRequest,1,5220,5220.0,2985,2967,,,,,251.88232020006052,2621.804225000841,-2:t_wait:1130;t_drive:690;fare:0;pt_source_station:s10;pt_target_station:s2;t_source_transfer:0;t_source_walk:40;t_target_walk:27;pt_journey_transfers:0,,,,,,,,RQ_MODAL_STATE.FIRSTLASTMILE
71,6.0,False,BasicMultimodalRequest,1,5220,5870.854463858848,2980,2966,,,28,60,280.00167958811517,1989.2821103102237,-2:t_wait:102;t_drive:180;fare:0;pt_source_station:s15;pt_target_station:s1;t_source_transfer:0;t_source_walk:28;t_target_walk:60;pt_journey_transfers:0,,,-2.0,-1.0,5898.0,6180.0,,RQ_MODAL_STATE.FIRSTLASTMILE
73,,True,BasicMultimodalRequest,1,5400,5400.0,2980,2969,,,,,223.95152321228267,2196.7554020978578,"-2:t_wait:272;t_drive:570;fare:0;pt_source_station:s15;pt_target_station:s4;t_source_transfer:0;t_source_walk:28;t_target_walk:27;pt_journey_transfers:2|((-2, 3), (0, 4)):t_wait:589.635822857148;t_drive:163.98597505273847;fare:120;t_source_walk:28;t_pt_wait:272;t_pt_trip:180;t_target_walk:60;pt_journey_transfers:0;pt_source_station:s15;pt_target_station:s1",,"((-2, 3), (0, 4))",,,,,120.0,RQ_MODAL_STATE.LASTMILE
73,8.0,False,BasicMultimodalRequest,1,5400,5400.0,2980,2969,,,,,223.95152321228267,2196.7554020978578,-2:t_wait:272;t_drive:570;fare:0;pt_source_station:s15;pt_target_station:s4;t_source_transfer:0;t_source_walk:28;t_target_walk:27;pt_journey_transfers:2,,,,,,,,RQ_MODAL_STATE.LASTMILE
73,3.0,False,BasicMultimodalRequest,1,5400,5400.0,2980,2966,,,28,60,280.00167958811517,1989.2821103102237,-2:t_wait:272;t_drive:180;fare:0;pt_source_station:s15;pt_target_station:s1;t_source_transfer:0;t_source_walk:28;t_target_walk:60;pt_journey_transfers:0,,,-2.0,-1.0,5428.0,5880.0,,RQ_MODAL_STATE.LASTMILE
75,,True,BasicMultimodalRequest,1,5460,5460.0,2984,2993,,,,,265.2540246955317,2785.8708947855357,-2:t_wait:830;t_drive:750;fare:0;pt_source_station:s11;pt_target_station:s2;t_source_transfer:0;t_source_walk:40;t_target_walk:27;pt_journey_transfers:0,,-2,,,,,0.0,RQ_MODAL_STATE.FIRSTLASTMILE
76,,True,BasicMultimodalRequest,1,5460,5460.0,2984,2992,,,,,244.36331714248752,2495.7221787710323,-2:t_wait:830;t_drive:690;fare:0;pt_source_station:s11;pt_target_station:s3;t_source_transfer:0;t_source_walk:40;t_target_walk:58;pt_journey_transfers:0,,-2,,,,,0.0,RQ_MODAL_STATE.FIRSTLASTMILE
75,8.0,False,BasicMultimodalRequest,1,5460,5460.0,2984,2993,,,40,27,265.2540246955317,2785.8708947855357,-2:t_wait:830;t_drive:750;fare:0;pt_source_station:s11;pt_target_station:s2;t_source_transfer:0;t_source_walk:40;t_target_walk:27;pt_journey_transfers:0,,,-2.0,-1.0,5500.0,7080.0,,RQ_MODAL_STATE.FIRSTLASTMILE
75,5.0,False,BasicMultimodalRequest,1,5460,5460.0,2984,2980,,,,,200.44256994177533,1603.9301736592734,,,,,,,,,RQ_MODAL_STATE.FIRSTLASTMILE
75,6.0,False,BasicMultimodalRequest,1,5460,6112.619597918486,2980,2966,,,,,280.00167958811517,1989.2821103102237,,,,,,,,,RQ_MODAL_STATE.FIRSTLASTMILE
75,7.0,False,BasicMultimodalRequest,1,5460,6540.0,2966,2993,,,,,118.15420602278411,955.924610816038,,,,,,,,,RQ_MODAL_STATE.FIRSTLASTMILE
76,8.0,False,BasicMultimodalRequest,1,5460,5460.0,2984,2992,,,40,58,244.36331714248752,2495.7221787710323,-2:t_wait:830;t_drive:690;fare:0;pt_source_station:s11;pt_target_station:s3;t_source_transfer:0;t_source_walk:40;t_target_walk:58;pt_journey_transfers:0,,,-2.0,-1.0,5500.0,7020.0,,RQ_MODAL_STATE.FIRSTLASTMILE
76,5.0,False,BasicMultimodalRequest,1,5460,5460.0,2984,2980,,,,,200.44256994177533,1603.9301736592734,,,,,,,,,RQ_MODAL_STATE.FIRSTLASTMILE
76,6.0,False,BasicMultimodalRequest,1,5460,6112.619597918486,2980,2966,,,,,280.00167958811517,1989.2821103102237,,,,,,,,,RQ_MODAL_STATE.FIRSTLASTMILE
76,7.0,False,BasicMultimodalRequest,1,5460,6540.0,2966,2992,,,,,131.62933504116845,1285.4828948015352,,,,,,,,,RQ_MODAL_STATE.FIRSTLASTMILE
77,,True,BasicMultimodalRequest,1,5520,5520.0,2986,2966,,,,,310.6460860414884,2452.019953568699,-2:t_wait:895;t_drive:750;fare:0;pt_source_station:s9;pt_target_station:s1;t_source_transfer:0;t_source_walk:35;t_target_walk:60;pt_journey_transfers:0,,-2,,,,,0.0,RQ_MODAL_STATE.FIRSTMILE
78,,True,BasicMultimodalRequest,1,5520,5520.0,2970,2981,,,,,210.2517093078402,1775.0839775653349,"-2:t_wait:798;t_drive:750;fare:0;pt_source_station:s5;pt_target_station:s14;t_source_transfer:0;t_source_walk:12;t_target_walk:23;pt_journey_transfers:0|((0, 5), (-2, 6), (0, 7)):t_wait:1258.934986002244;t_drive:402.28832489595607;fare:291;t_source_walk:60;t_pt_wait:35;t_pt_trip:180;t_target_walk:28;pt_journey_transfers:0;pt_source_station:s1;pt_target_station:s15;t_wait_0:270.93498600224393;t_drive_0:253.83969358587183;t_wait_1:988;t_drive_1:148.44863131008424",,"((0, 5), (-2, 6), (0, 7))",,,,,291.0,RQ_MODAL_STATE.FIRSTLASTMILE
80,,True,BasicMultimodalRequest,1,5520,5520.0,2980,2993,,,,,280.3476341823278,2980.0347211262624,"-2:t_wait:152;t_drive:420;fare:0;pt_source_station:s15;pt_target_station:s2;t_source_transfer:0;t_source_walk:28;t_target_walk:27;pt_journey_transfers:2|((-2, 3), (0, 4)):t_wait:524.7746795881158;t_drive:148.1542060227839;fare:100;t_source_walk:28;t_pt_wait:152;t_pt_trip:180;t_target_walk:60;pt_journey_transfers:0;pt_source_station:s15;pt_target_station:s1",,"((-2, 3), (0, 4))",,,,,100.0,RQ_MODAL_STATE.LASTMILE
77,8.0,False,BasicMultimodalRequest,1,5520,5520.0,2986,2966,,,35,60,310.6460860414884,2452.019953568699,-2:t_wait:895;t_drive:750;fare:0;pt_source_station:s9;pt_target_station:s1;t_source_transfer:0;t_source_walk:35;t_target_walk:60;pt_journey_transfers:0,,,-2.0,-1.0,5555.0,7200.0,,RQ_MODAL_STATE.FIRSTMILE
77,1.0,False,BasicMultimodalRequest,1,5520,5520.0,2986,2980,,,,,220.58940988194465,1905.3988432584747,,,,,,,,,RQ_MODAL_STATE.FIRSTMILE
78,8.0,False,BasicMultimodalRequest,1,5520,5520.0,2970,2981,,,,,210.2517093078402,1775.0839775653349,-2:t_wait:798;t_drive:750;fare:0;pt_source_station:s5;pt_target_station:s14;t_source_transfer:0;t_source_walk:12;t_target_walk:23;pt_journey_transfers:0,,,,,,,,RQ_MODAL_STATE.FIRSTLASTMILE
