operator_id,vehicle_id,vehicle_type,status,locked,start_time,end_time,start_pos,end_pos,driven_distance,start_soc,end_soc,charging_power,charging_unit,toll,rq_on_board,occupancy,rq_boarding,rq_alighting,route,trajectory
0,2,default_vehtype,route,False,6678.06309279929,6946.299832528746,2980;-1;-1,2967;-1;-1,2811.8278537252436,0.716222790310691,0.7159416075253185,0.0,,0,,0,,,2980;914;2135;1730;2664;2579;2961;2407;2581;370;361;2874;1887;1805;363;366;2314;2877;1748;2880;906;984;2268;1857;1806;1371;938;5442;4054;2205;1369;2047;3631;4079;4572;4577;778;3636;1339;1395;1399;835;1147;2412;836;1097;738;2470;734;1815;739;1724;1962;1910;164;1354;197;1311;7;1963;1308;482;7613;2611;1307;2876;1960;2967,2980:6678.06309279929;914:6693.945263534947;2135:6701.896120677804;1730:6717.352463534947;2664:6719.174577820661;2579:6724.050520677804;2961:6740.821377820662;2407:6746.070177820662;2581:6754.557434963519;370:6756.140282963519;361:6758.637386963519;2874:6759.223394963519;1887:6764.878778963519;1805:6765.909458963519;363:6772.818146963519;366:6774.22322696352;2314:6775.3680989635195;2877:6788.5392029635195;1748:6789.6577229635195;2880:6790.819514963519;906:6803.044826963519;984:6805.814522963519;2268:6806.562386963519;1857:6806.948306963519;1806:6807.610490963519;1371:6808.280666963518;938:6810.861794963518;5442:6820.582442963519;4054:6828.222434963519;2205:6833.974874963519;1369:6840.42103496352;2047:6841.36409096352;3631:6842.926922963519;4079:6843.9941789635195;4572:6847.792610963519;4577:6849.525290963519;778:6853.831610963519;3636:6854.8350029635185;1339:6855.827378963519;1395:6864.364706963519;1399:6866.505410963519;835:6870.08237096352;1147:6870.8749469635195;2412:6871.683002963519;836:6872.68178696352;1097:6887.94254696352;738:6888.64519496352;2470:6889.59487496352;734:6889.80374696352;1815:6890.81196296352;739:6891.65249096352;1724:6908.11017896352;1962:6909.166994963521;1910:6909.989234963521;164:6910.9404269635215;1354:6911.896946963521;197:6914.106194963521;1311:6925.640954963521;7:6929.335922963521;1963:6929.744378963521;1308:6930.105602963521;482:6934.660250963521;7613:6935.9844029635215;2611:6939.880754963521;1307:6941.196482963521;2876:6943.863218963521;1960:6944.847458963521;2967:6946.299832528746
0,1,default_vehtype,boarding,True,6947.505301956449,6977.505301956449,2983;-1;-1,2983;-1;-1,0.0,0.8500402815311648,0.8500402815311648,0.0,,0,97_5,1,97_5,,,
0,1,default_vehtype,route,False,6977.505301956449,7018.04621968905,2983;-1;-1,2976;-1;-1,286.853266819285,0.8500402815311648,0.850011596204483,0.0,,0,97_5,1,,,2983;7527;2803;7558;2806;4344;1199;1204;7329;2976,2983:6977.505301956449;7527:6982.0322473454235;2803:6989.587207345424;7558:6996.982207345424;2806:7004.8160473454245;4344:7006.019047345425;1199:7010.009390202567;1204:7013.99973305971;7329:7015.20273305971;2976:7018.04621968905
0,2,default_vehtype,boarding,True,6946.299832528746,6976.299832528746,2967;-1;-1,2967;-1;-1,0.0,0.7159416075253185,0.7159416075253185,0.0,,0,93_5,1,93_5,,,
0,1,default_vehtype,boarding,True,7018.04621968905,7048.04621968905,2976;-1;-1,2976;-1;-1,0.0,0.850011596204483,0.850011596204483,0,,0,97_5;98_1,2,98_1,,,
0,0,default_vehtype,route,False,6957.50277142857,7128.866154247373,2980;-1;-1,2982;-1;-1,1073.2139374407914,0.9440101233597363,0.9439028019659923,0.0,,0,86_7,1,,,2980;914;2135;1730;2664;2579;2961;2407;2581;370;361;2874;1887;4059;910;6541;3462;3648;2851;2850;1801;1560;5242;922;6385;3550;6322;7280;2411;1661;7283;796;751;4635;6299;4102;4325;7285;1218;2982,2980:6957.50277142857;914:6973.384942164227;2135:6981.335799307084;1730:6996.792142164227;2664:6998.614256449941;2579:7003.490199307084;2961:7020.261056449942;2407:7025.509856449942;2581:7033.997113592799;370:7035.579961592799;361:7038.077065592799;2874:7038.663073592799;1887:7044.318457592799;4059:7046.237761592799;910:7050.753961592799;6541:7051.418089592799;3462:7053.631729592799;3648:7053.961489592799;2851:7058.635729592799;2850:7059.569089592799;1801:7062.864769592799;1560:7067.6052495928;5242:7069.2878895928;922:7070.2038015928;6385:7073.4254415928;3550:7073.6872815928;6322:7079.3245215928;7280:7082.8432815928;2411:7088.6784015928;1661:7094.478241592799;7283:7095.527281592799;796:7104.319801592799;751:7106.227681592799;4635:7111.336321592799;6299:7117.295401592799;4102:7119.6547215927985;4325:7124.945881592798;7285:7125.862801592798;1218:7126.986001592798;2982:7128.866154247373
0,2,default_vehtype,route,False,6976.299832528746,7130.335034101691,2967;-1;-1,2966;-1;-1,1352.74125658498,0.7159416075253185,0.71580633339966,0.0,,0,93_5,1,,,2967;3896;5466;7451;4482;6930;7615;3488;4485;5469;2998;901;1083;1355;1961;1962;1033;1559;1958;2907;636;1954;1949;186;333;2164;695;694;1041;1623;1383;2333;2966,2967:6976.299832528746;3896:6982.379378963521;5466:6989.911298963521;7451:6990.895538963521;4482:6993.562274963521;6930:6994.878002963521;7615:6998.774354963521;3488:7000.098506963521;4485:7004.653154963521;5469:7005.014378963521;2998:7005.422834963521;901:7006.668362963522;1083:7009.4587949635215;1355:7023.148082963521;1961:7024.130810963521;1962:7025.069690963521;1033:7026.27914696352;1559:7032.66324296352;1958:7040.01026696352;2907:7040.63393096352;636:7043.44905896352;1954:7044.0597629635195;1949:7052.95989896352;186:7054.52604296352;333:7055.16576296352;2164:7055.78215496352;695:7060.48944296352;694:7063.658162963519;1041:7064.477090963519;1623:7068.8603481063765;1383:7079.945776677805;2333:7120.099662392091;2966:7130.335034101691
0,3,default_vehtype,route,False,6849.035280918258,7103.863032090742,2977;-1;-1,2991;-1;-1,2383.691365711668,0.5999760286528579,0.5997376595162868,0.0,,0,,0,,,2977;6202;7315;7530;2803;7558;2806;4344;2996;3013;7322;2804;3061;1173;3425;3125;3406;2825;1944;130;99;4526;714;2800;4332;799;3653;3825;7127;1836;4248;5046;7138;6879;1367;3637;3640;3643;7179;5275;5297;5072;1464;2847;5825;4587;5794;3202;2065;2023;4203;537;2991,2977:6849.035280918258;6202:6852.928373021369;7315:6859.823693021369;7530:6867.039173021369;2803:6874.594133021369;7558:6881.9891330213695;2806:6889.82297302137;4344:6891.02597302137;2996:6893.0694530213705;3013:6897.85457302137;7322:6901.86521302137;2804:6905.19197302137;3061:6911.86001302137;1173:6917.45837302137;3425:6918.64133302137;3125:6919.89485302137;3406:6932.24921302137;2825:6934.7189330213705;1944:6936.03029302137;130:6938.41793302137;99:6938.89817302137;4526:6947.30777302137;714:6950.10461302137;2800:6952.11101302137;4332:6952.92665302137;799:6954.10757302137;3653:6958.70381302137;3825:6959.9524130213695;7127:7003.51253302137;1836:7004.863493021369;4248:7019.408693021369;5046:7035.749213021369;7138:7037.387813021369;6879:7043.654213021369;1367:7055.147093021369;3637:7057.040213021369;3640:7057.8933410213685;3643:7058.956925021369;7179:7062.535325021369;5275:7067.0446130213695;5297:7070.42342902137;5072:7070.65368502137;1464:7077.59419702137;2847:7078.66490902137;5825:7081.56355702137;4587:7083.84386902137;5794:7085.46401302137;3202:7089.58536502137;2065:7094.72962102137;2023:7100.28794902137;4203:7101.08873302137;537:7102.04273302137;2991:7103.863032090742
0,3,default_vehtype,boarding,True,7103.863032090742,7133.863032090742,2991;-1;-1,2991;-1;-1,0.0,0.5997376595162868,0.5997376595162868,0.0,,0,96_1,1,96_1,,,
0,4,default_vehtype,route,False,6850.63877112411,7109.377135699118,2973;-1;-1,2980;-1;-1,2435.2454362176595,0.7517661133946336,0.751522588851012,0.0,,0,92_1,1,,,2973;7354;3525;6025;3063;6027;7362;2188;2186;5744;6033;5746;6031;146;2828;2376;3091;4274;880;3109;3874;4306;429;3125;3406;2825;1944;130;99;4526;714;2800;4339;2419;5404;5421;1925;1883;926;925;5399;1905;830;2795;1891;827;6499;1803;1141;5241;4811;5237;608;459;2416;4011;5246;363;366;2314;2877;1748;1743;1157;2058;2092;915;2980,2973:6850.63877112411;7354:6854.435938434774;3525:6865.314778434774;6025:6867.056242434774;3063:6868.320922434774;6027:6869.622898434774;7362:6873.631138434774;2188:6880.294306434774;2186:6881.570578434774;5744:6883.586002434774;6033:6884.955442434774;5746:6886.878850434774;6031:6888.370474434774;146:6889.331602434774;2828:6890.423410434774;2376:6895.925290434774;3091:6909.247018434774;4274:6910.389946434774;880:6910.981282434775;3109:6912.8318264347745;3874:6918.696106434774;4306:6930.811666434774;429:6932.213986434775;3125:6933.467506434775;3406:6945.821866434775;2825:6948.291586434775;1944:6949.602946434775;130:6951.990586434775;99:6952.470826434775;4526:6960.880426434775;714:6963.6772664347745;2800:6965.683666434775;4339:6967.177426434775;2419:6971.786506434775;5404:6976.013386434775;5421:6977.118706434775;1925:6977.261986434775;1883:6978.299266434775;926:6982.551826434775;925:6985.496146434774;5399:6994.800946434774;1905:6996.127546434775;830:6997.304386434775;2795:6998.488066434775;1891:6998.741986434775;827:6999.807826434775;6499:7009.162666434775;1803:7015.125226434775;1141:7020.629866434775;5241:7022.2179464347755;4811:7023.9005864347755;5237:7028.641066434776;608:7037.507146434776;459:7037.836906434775;2416:7040.050546434775;4011:7040.714674434776;5246:7046.639842434775;363:7053.548530434776;366:7054.953610434776;2314:7056.098482434776;2877:7069.269586434776;1748:7070.388106434776;1743:7078.142506434776;1157:7082.881649291919;2058:7088.671477863347;2092:7092.06062072049;915:7097.178792149061;2980:7109.377135699118
0,4,default_vehtype,boarding,True,7109.377135699118,7139.377135699118,2980;-1;-1,2980;-1;-1,0.0,0.751522588851012,0.751522588851012,0.0,,0,92_1,1,,92_1,,
0,0,default_vehtype,boarding,True,7128.866154247373,7158.866154247373,2982;-1;-1,2982;-1;-1,0.0,0.9439028019659923,0.9439028019659923,0.0,,0,86_7,1,,86_7,,
0,2,default_vehtype,boarding,True,7130.335034101691,7160.335034101691,2966;-1;-1,2966;-1;-1,0.0,0.71580633339966,0.71580633339966,0.0,,0,93_5,1,,93_5,,
0,1,default_vehtype,route,False,7048.04621968905,7266.756234324051,2976;-1;-1,2980;-1;-1,1779.1452794361683,0.850011596204483,0.8498336816765394,0.0,,0,97_5;98_1,2,,,2976;7557;7316;7531;2802;2251;7515;7037;7512;3274;2902;3901;7011;7336;4365;7288;1182;1001;6296;1434;3820;3877;2787;4993;6537;7281;2307;3549;6384;4032;1804;4811;5237;608;459;2416;4011;5246;363;366;2314;2877;1748;1743;1157;2058;2092;915;2980,2976:7048.04621968905;7557:7053.0365730597105;7316:7060.431573059711;7531:7067.986533059711;2802:7075.202013059711;2251:7082.097333059711;7515:7082.95845305971;7037:7090.27041305971;7512:7097.5037730597105;3274:7108.84977305971;2902:7108.96137305971;3901:7109.42937305971;7011:7111.41033305971;7336:7114.31781305971;4365:7121.89893305971;7288:7123.02213305971;1182:7123.939053059709;1001:7129.230213059709;6296:7131.589533059709;1434:7137.548613059708;3820:7142.657253059709;3877:7144.565133059708;2787:7153.357653059708;4993:7154.406693059708;6537:7160.206533059708;7281:7166.041653059708;2307:7169.560413059708;3549:7175.197653059708;6384:7175.459493059708;4032:7178.6811330597075;1804:7179.597045059708;4811:7181.279685059708;5237:7186.020165059708;608:7194.886245059708;459:7195.216005059708;2416:7197.429645059708;4011:7198.093773059708;5246:7204.018941059708;363:7210.927629059708;366:7212.332709059709;2314:7213.477581059708;2877:7226.648685059708;1748:7227.767205059708;1743:7235.521605059708;1157:7240.260747916851;2058:7246.050576488279;2092:7249.439719345422;915:7254.557890773994;2980:7266.756234324051
0,1,default_vehtype,boarding,True,7266.756234324051,7296.756234324051,2980;-1;-1,2980;-1;-1,0.0,0.8498336816765394,0.8498336816765394,0.0,,0,97_5;98_1;95_4,3,95_4,97_5;98_1,,
